date,Appliances,Appliances_lag_10min,Appliances_roll_1h,Appliances_lag_30min,Appliances_lag_1h,Appliances_roll_3h,NSM,RH_1,T4,Press_mm_hg,T8,T6,RH_5,T1_RH1_interaction,T3,RH_out,RH_2,RH_6,Windspeed,Visibility,RH_9,lights,hour,day_of_week,is_weekend
2016-01-11 19:40:00,0.0747663551401869,0.0841121495327102,0.2320872274143302,0.2242990654205607,0.205607476635514,0.12039582188015388,70800,0.7055316026052656,0.344744744744748,0.1317829457364432,0.1760756789746693,0.3432300004851308,0.4010876102646349,0.2935369075253163,0.2492522432701893,0.8552631578947368,0.7524603992876543,0.8812942366026287,0.4285714285714285,0.6000000000000001,0.6673565121412788,0.1428571428571428,19,0,0
2016-01-11 19:50:00,0.0560747663551401,0.0747663551401869,0.15264797507788158,0.0841121495327102,0.5327102803738318,0.11682242990654203,71400,0.7330520135767362,0.3414414414414415,0.1344961240309992,0.1876716509002141,0.3374084315723089,0.4077536086607851,0.31479178337332814,0.2492522432701893,0.8486842105263158,0.7477739244540264,0.8725985844287157,0.4285714285714285,0.6000000000000001,0.6673565121412788,0.4285714285714285,19,0,0
2016-01-11 20:00:00,0.0654205607476635,0.0560747663551401,0.0981308411214953,0.0841121495327102,0.3925233644859813,0.11786085150571128,72000,0.6651683331804412,0.3480480480480448,0.1372093023255836,0.2038449801647788,0.3317809149565807,0.4096581796311144,0.2879820661076885,0.2492522432701893,0.8421052631578948,0.7273408941793978,0.8671385237613751,0.4285714285714285,0.6000000000000001,0.663631346578365,0.4285714285714285,20,0,0
2016-01-11 20:10:00,0.1214953271028037,0.0654205607476635,0.08099688473520245,0.0747663551401869,0.2242990654205607,0.12201453790238835,72600,0.6268232272268601,0.354354354354351,0.1379844961240266,0.2160512664021976,0.3317809149565807,0.6151513632718526,0.2713807002777326,0.2464827739005233,0.8399122807017539,0.718811509982192,0.8742500842601951,0.4285714285714285,0.6000000000000001,0.663631346578365,0.5714285714285714,20,0,0
2016-01-11 20:20:00,0.102803738317757,0.1214953271028037,0.08411214953271025,0.0560747663551401,0.0841121495327102,0.12564901349948077,73200,0.5892119988991829,0.3671171171171172,0.138759689922491,0.2218492523649655,0.3356619608984623,0.7395499198075377,0.2550970639373443,0.2464827739005233,0.8377192982456144,0.710258693410816,0.8749241658240647,0.4285714285714285,0.6000000000000001,0.6605960264900661,0.2857142857142857,20,0,0
2016-01-11 20:30:00,0.1682242990654205,0.102803738317757,0.09813084112149532,0.0654205607476635,0.0841121495327102,0.1329179646936656,73800,0.5671956701220064,0.3747747747747749,0.1395348837209269,0.2334452242905103,0.3366322223839325,0.7505262630312748,0.24995740196858351,0.2492522432701893,0.8355263157894736,0.7048458149779734,0.8691270643747897,0.4285714285714285,0.6000000000000001,0.6605960264900661,0.5714285714285714,20,0,0
2016-01-11 20:40:00,0.0934579439252336,0.1682242990654205,0.10124610591900308,0.1214953271028037,0.0747663551401869,0.13551401869158874,74400,0.5515090358682684,0.3804804804804771,0.1403100775193735,0.2364967958498602,0.3383786930577791,0.7434091820368887,0.24712108506170333,0.2542372881355932,0.8333333333333329,0.6962227012840928,0.8651499831479604,0.4285714285714285,0.6000000000000001,0.65783664459161,0.5714285714285714,20,0,0
2016-01-11 20:50:00,0.0934579439252336,0.0934579439252336,0.10747663551401869,0.102803738317757,0.0560747663551401,0.13862928348909653,75000,0.5386661774149175,0.3864864864864865,0.1410852713178414,0.2432102532804334,0.3402221898801726,0.7304280272654362,0.24515852425113985,0.2567298105682949,0.8311403508771934,0.6889118005436298,0.8627906976744186,0.4285714285714285,0.6000000000000001,0.6553532008830008,0.5714285714285714,20,0,0
2016-01-11 21:00:00,0.0934579439252336,0.0934579439252336,0.11214953271028034,0.1682242990654205,0.0654205607476635,0.1412253374870197,75600,0.5238968901935606,0.3864864864864865,0.1418604651162809,0.2465669819957252,0.344297288119148,0.7915747794707291,0.24028076308419702,0.2567298105682949,0.8289473684210525,0.6831943012466021,0.8600943714189413,0.4285714285714285,0.6000000000000001,0.6539735099337745,0.4285714285714285,21,0,0
2016-01-11 21:10:00,0.0934579439252336,0.0934579439252336,0.10747663551401869,0.0934579439252336,0.1214953271028037,0.14382139148494286,76200,0.5167415833409781,0.3864864864864865,0.1434108527131883,0.2526701251144341,0.3411924513656431,0.7935294707297511,0.24063678801834348,0.2650382186773015,0.8311403508771934,0.6831943012466021,0.8553083923154702,0.4285714285714285,0.6000000000000001,0.6512141280353185,0.2857142857142857,21,0,0
2016-01-11 21:20:00,0.0841121495327102,0.0934579439252336,0.10436137071651087,0.0934579439252336,0.102803738317757,0.14589823468328136,76800,0.5194936244381252,0.3864864864864865,0.1449612403100708,0.2587732682331347,0.3375054577208558,0.6191108660785882,0.24685547095792643,0.2650382186773015,0.8333333333333329,0.6924735214171899,0.8567239635995956,0.4285714285714285,0.6000000000000001,0.6466611479028681,0.4285714285714285,21,0,0
2016-01-11 21:30:00,0.0841121495327102,0.0841121495327102,0.09034267912772583,0.0934579439252336,0.1682242990654205,0.14745586708203529,77400,0.5174754609668852,0.3864864864864865,0.1465116279069782,0.2648764113518438,0.3346916994129917,0.4904019647153164,0.24953938103647946,0.2650382186773015,0.8355263157894736,0.694535570343986,0.8627569935962253,0.4285714285714285,0.6000000000000001,0.6466611479028681,0.2857142857142857,21,0,0
2016-01-11 21:40:00,0.0841121495327102,0.0841121495327102,0.08878504672897192,0.0934579439252336,0.0934579439252336,0.14070612668743507,78000,0.5137143381341165,0.389789789789793,0.1480620155038821,0.2676228257552615,0.3366322223839325,0.4392792702485964,0.24953389180749053,0.2650382186773015,0.8377192982456144,0.6916299559471363,0.8655207280080888,0.4285714285714285,0.6000000000000001,0.6429359823399545,0.2857142857142857,21,0,0
2016-01-11 21:50:00,0.0841121495327102,0.0841121495327102,0.08722741433021802,0.0841121495327102,0.0934579439252336,0.11578400830737275,78600,0.5038987248876243,0.4024024024024051,0.1496124031007681,0.2731156545620969,0.3392519283947024,0.4046461507618287,0.25061911237811085,0.2650382186773015,0.8399122807017539,0.6880682350735764,0.8641725648803507,0.4285714285714285,0.6000000000000001,0.6429359823399545,0.2857142857142857,21,0,0
2016-01-11 22:00:00,0.0934579439252336,0.0841121495327102,0.08722741433021802,0.0841121495327102,0.0934579439252336,0.09916926272066455,79200,0.4982111732868557,0.4114114114114144,0.151162790697672,0.2731156545620969,0.3392519283947024,0.3836958700882109,0.24779035123348356,0.2650382186773015,0.8421052631578948,0.6796325803730422,0.8627401415571284,0.4285714285714285,0.6000000000000001,0.6383830022075041,0.2857142857142857,22,0,0
2016-01-11 22:10:00,0.3644859813084112,0.0934579439252336,0.13239875389408096,0.0841121495327102,0.0934579439252336,0.10695742471443401,79800,0.4938079075314203,0.4054054054054057,0.1531007751937956,0.2792187976808065,0.3411924513656431,0.365051122694466,0.24733849081915013,0.2680846349839398,0.8399122807017539,0.6719467616458897,0.8617458712504217,0.4404761904761907,0.6000000000000001,0.6358995584988947,0.2857142857142857,22,0,0
2016-01-11 22:20:00,0.3644859813084112,0.3644859813084112,0.17912772585669778,0.0841121495327102,0.0841121495327102,0.12253374870197294,80400,0.4883038253371263,0.4141141141141173,0.1550387596899334,0.2822703692401564,0.3463348372386357,0.3541248997594229,0.24801915521347184,0.2741774675972084,0.8377192982456144,0.6681038522823118,0.8570947084597239,0.4523809523809521,0.6000000000000001,0.6383830022075041,0.2857142857142857,22,0,0
2016-01-11 22:30:00,0.3551401869158879,0.3644859813084112,0.22429906542056074,0.0934579439252336,0.0841121495327102,0.13759086188992725,81000,0.4826162737363548,0.4501501501501532,0.1569767441860463,0.2822703692401564,0.3482753602095765,0.3406801323175618,0.24513033544581495,0.2741774675972084,0.8355263157894736,0.660792951541849,0.8496798112571619,0.4642857142857142,0.6000000000000001,0.6355891280353185,0.4285714285714285,22,0,0
2016-01-11 22:40:00,0.2149532710280373,0.3551401869158879,0.24610591900311526,0.3644859813084112,0.0841121495327102,0.14537902388369672,81600,0.4771121915420606,0.4951951951951983,0.1589147286821663,0.2776930119011267,0.3511861446659875,0.3334252205292701,0.24233470341259897,0.2741774675972084,0.8333333333333329,0.6571375011716173,0.8405123019885409,0.4761904761904764,0.6000000000000001,0.6318984547461337,0.2857142857142857,22,0,0
2016-01-11 22:50:00,0.0467289719626168,0.2149532710280373,0.2398753894080997,0.3644859813084112,0.0841121495327102,0.1448598130841121,82200,0.4727089257866255,0.5312312312312348,0.1608527131783041,0.2731156545620969,0.3511861446659875,0.3263582598235764,0.24009819778602634,0.2741774675972084,0.8311403508771934,0.6533883213047146,0.8398382204246714,0.4880952380952378,0.6000000000000001,0.6346578366445901,0.2857142857142857,22,0,0
2016-01-11 23:00:00,0.0467289719626168,0.0467289719626168,0.23208722741433022,0.3551401869158879,0.0934579439252336,0.14382139148494283,82800,0.4727089257866255,0.5465465465465495,0.1627906976744171,0.2792187976808065,0.3502158831805173,0.3219977947072972,0.24009819778602634,0.2673230309072782,0.8289473684210525,0.6502952479145186,0.8472194135490395,0.5,0.6000000000000001,0.6346578366445901,0.2857142857142857,23,0,0
2016-01-11 23:10:00,0.0467289719626168,0.0467289719626168,0.17912772585669778,0.2149532710280373,0.3644859813084112,0.1396677050882658,83400,0.4727089257866255,0.5345345345345314,0.1651162790697675,0.2822703692401564,0.3482753602095765,0.3194416599839613,0.24009819778602634,0.2650382186773015,0.8399122807017539,0.6502952479145186,0.8553758004718575,0.4880952380952378,0.5538461538461539,0.6581125827814567,0.2857142857142857,23,0,0
2016-01-11 23:20:00,0.0373831775700934,0.0467289719626168,0.1246105919003115,0.0467289719626168,0.3644859813084112,0.13603322949117336,84000,0.4727089257866255,0.5282282282282249,0.167441860465118,0.2822703692401564,0.344297288119148,0.3175370890136319,0.24009819778602634,0.2567298105682949,0.8508771929824565,0.6533883213047146,0.862082912032356,0.4761904761904764,0.5076923076923077,0.6661147902869742,0.1428571428571428,23,0,0
2016-01-11 23:30:00,0.0560747663551401,0.0373831775700934,0.07476635514018688,0.0467289719626168,0.3551401869158879,0.12980269989615778,84600,0.4735345381157696,0.5193693693693693,0.1697674418604684,0.2822703692401564,0.3402221898801726,0.3164845629510818,0.23551717788017676,0.2567298105682949,0.8618421052631579,0.6550754522448211,0.8654533198517016,0.4642857142857142,0.4615384615384615,0.6732891832229548,0.2857142857142857,23,0,0
2016-01-11 23:40:00,0.0467289719626168,0.0560747663551401,0.0467289719626168,0.0467289719626168,0.2149532710280373,0.12720664589823466,85200,0.4772039262452978,0.5072072072072074,0.1720930232558188,0.2822703692401564,0.3392519283947024,0.3153819165998394,0.2373421850702589,0.2567298105682949,0.8728070175438593,0.6574655544099727,0.8745871250421303,0.4523809523809521,0.4153846153846154,0.6785320088300206,0.2857142857142857,23,0,0
2016-01-11 23:50:00,0.02803738317757,0.0467289719626168,0.043613707165109004,0.0373831775700934,0.0467289719626168,0.12357217030114222,85800,0.4791303550133008,0.5045045045045045,0.1744186046511622,0.2822703692401564,0.3392519283947024,0.3134773456295101,0.23273491373402144,0.2517447657028913,0.8837719298245618,0.6559190177148747,0.8786316144253459,0.4404761904761907,0.3692307692307692,0.6812913907284768,0.2857142857142857,23,0,0
2016-01-12 00:00:00,0.02803738317757,0.02803738317757,0.0404984423676012,0.0560747663551401,0.0467289719626168,0.1199376947040498,0,0.4826162737363548,0.4984984984984957,0.1767441860465126,0.2822703692401564,0.3392519283947024,0.3114725340817961,0.23442817942842994,0.2492522432701893,0.8947368421052632,0.6579810666416709,0.8860802157061001,0.4285714285714285,0.3230769230769231,0.6843267108167757,0.1428571428571428,0,1,0
2016-01-12 00:10:00,0.0186915887850467,0.02803738317757,0.03582554517133952,0.0467289719626168,0.0467289719626168,0.11578400830737273,600,0.4899550499954146,0.4924924924924951,0.1790697674418631,0.2889838266707296,0.3375054577208558,0.3110214514835603,0.2328191895437556,0.2492522432701893,0.8947368421052632,0.6618239760052486,0.8900572969329292,0.4285714285714285,0.3692307692307692,0.6880518763796895,0.2857142857142857,0,1,0
2016-01-12 00:20:00,0.02803738317757,0.0186915887850467,0.03426791277258562,0.02803738317757,0.0373831775700934,0.11266874350986494,1200,0.4938079075314203,0.4864864864864866,0.1813953488372135,0.2822703692401564,0.3375054577208558,0.3100190457097025,0.23465000885864742,0.2464827739005233,0.8947368421052632,0.6618239760052486,0.8938321536905967,0.4285714285714285,0.4153846153846154,0.6910871964679881,0.2857142857142857,0,1,0
2016-01-12 00:30:00,0.0373831775700934,0.02803738317757,0.03115264797507784,0.02803738317757,0.0560747663551401,0.1100726895119418,1800,0.4972020915512343,0.4864864864864866,0.1837209302325604,0.2822703692401564,0.3375054577208558,0.3089665196471524,0.2346877876699069,0.2409438351611832,0.8947368421052632,0.6626675414753022,0.8917425008426018,0.4285714285714285,0.4615384615384615,0.6926048565121397,0.2857142857142857,0,1,0
2016-01-12 00:40:00,0.2803738317757009,0.0373831775700934,0.07009345794392519,0.0186915887850467,0.0467289719626168,0.12097611630321906,2400,0.4972020915512343,0.4798798798798831,0.1860465116279037,0.2822703692401564,0.3337214379275215,0.30786387329591,0.23153761602333078,0.2409438351611832,0.8947368421052632,0.6643546724154089,0.8938321536905967,0.4285714285714285,0.5076923076923077,0.6953642384105958,0.1428571428571428,0,1,0
2016-01-12 00:50:00,0.3457943925233645,0.2803738317757009,0.1230529595015576,0.02803738317757,0.02803738317757,0.13551401869158874,3000,0.50105494908724,0.482882882882883,0.1883720930232577,0.2792187976808065,0.3278998690146995,0.3074127906976742,0.23156816196816285,0.2409438351611832,0.8947368421052632,0.6653856968788084,0.8896865520728006,0.4285714285714285,0.5538461538461539,0.6979856512141265,0.2857142857142857,0,1,0
2016-01-12 01:00:00,0.3457943925233645,0.3457943925233645,0.17601246105919002,0.0373831775700934,0.02803738317757,0.1495327102803738,3600,0.5049766076506748,0.5129129129129102,0.1906976744186082,0.2731156545620969,0.3181972541599962,0.3054079791499602,0.2284925832928343,0.2409438351611832,0.8947368421052632,0.6674477458056048,0.8904280417930566,0.4285714285714285,0.6000000000000001,0.7004690949227359,0.2857142857142857,1,1,0
2016-01-12 01:10:00,0.3364485981308411,0.3457943925233645,0.22897196261682243,0.2803738317757009,0.0186915887850467,0.1479750778816199,4200,0.5057334189523901,0.5552552552552523,0.1937984496123981,0.2731156545620969,0.3201377771309367,0.3048566559743382,0.22482974591230856,0.2409438351611832,0.8947368421052632,0.6674477458056048,0.911627906976744,0.4166666666666663,0.6000000000000001,0.7050220750551863,0.2857142857142857,1,1,0
2016-01-12 01:20:00,0.102803738317757,0.3364485981308411,0.24143302180685358,0.3457943925233645,0.02803738317757,0.13343717549325024,4800,0.5109622970369696,0.5852852852852883,0.1968992248062129,0.2676228257552615,0.3220783001018775,0.3039544907778667,0.22715430522974042,0.2409438351611832,0.8947368421052632,0.6691348767457116,0.9143916413886076,0.4047619047619049,0.6000000000000001,0.7050220750551863,0.1428571428571428,1,1,0
2016-01-12 01:30:00,0.0373831775700934,0.102803738317757,0.24143302180685358,0.3457943925233645,0.0373831775700934,0.11578400830737275,5400,0.5109622970369696,0.6117117117117119,0.2000000000000028,0.2731156545620969,0.3181972541599962,0.3039544907778667,0.2231975398179812,0.2464827739005233,0.8947368421052632,0.669978442215765,0.912639029322548,0.3928571428571428,0.6000000000000001,0.7087472406180999,0.0,1,1,0
2016-01-12 01:40:00,0.02803738317757,0.0373831775700934,0.19937694704049846,0.3364485981308411,0.2803738317757009,0.10539979231568013,6000,0.5130721952114499,0.6057057057057025,0.2031007751937927,0.2731156545620969,0.3141221559210209,0.3048566559743382,0.2221326293946088,0.243713304530849,0.8947368421052632,0.669978442215765,0.9160094371418938,0.3809523809523806,0.6000000000000001,0.7146799116997762,0.0,1,1,0
2016-01-12 01:50:00,0.0373831775700934,0.02803738317757,0.14797507788161993,0.102803738317757,0.3457943925233645,0.1048805815160955,6600,0.5238968901935606,0.5915915915915948,0.206201550387604,0.2731156545620969,0.3065541163343522,0.3048566559743382,0.22681913936574435,0.2492522432701893,0.8947368421052632,0.6730715156059609,0.9176946410515672,0.3690476190476192,0.6000000000000001,0.7229580573951404,0.0,1,1,0
2016-01-12 02:00:00,0.02803738317757,0.0373831775700934,0.0950155763239875,0.0373831775700934,0.3457943925233645,0.10384215991692622,7200,0.5277497477295665,0.5795795795795764,0.2093023255813939,0.2669362221544071,0.3026730703924707,0.3060971331194865,0.22291436018144295,0.2464827739005233,0.8947368421052632,0.6749461055394138,0.9176946410515672,0.3571428571428571,0.6000000000000001,0.7309602649006623,0.0,2,1,0
2016-01-12 02:10:00,0.0373831775700934,0.02803738317757,0.045171339563862885,0.02803738317757,0.3364485981308411,0.10332294911734159,7800,0.5277497477295665,0.5636636636636669,0.2116279069767443,0.2648764113518438,0.2975306845194781,0.3065106255012027,0.22291436018144295,0.2430209371884346,0.8947368421052632,0.6767269659761924,0.9184361307718232,0.3452380952380949,0.6000000000000001,0.7367549668874169,0.0,2,1,0
2016-01-12 02:20:00,0.0373831775700934,0.0373831775700934,0.03426791277258562,0.0373831775700934,0.102803738317757,0.10332294911734158,8400,0.5294009723878546,0.5522522522522524,0.2139534883720948,0.2648764113518438,0.2975306845194781,0.3048566559743382,0.21858054931747728,0.243713304530849,0.8947368421052632,0.6784140969162994,0.9258510279743852,0.3333333333333335,0.6000000000000001,0.7476545253863118,0.0,2,1,0
2016-01-12 02:30:00,0.0373831775700934,0.0373831775700934,0.03426791277258562,0.02803738317757,0.0373831775700934,0.10228452751817234,9000,0.5277497477295665,0.5375375375375402,0.2162790697674452,0.2648764113518438,0.3026730703924707,0.3048566559743382,0.21789878707736046,0.2492522432701893,0.8947368421052632,0.6740088105726859,0.9355915065722952,0.3214285714285714,0.6000000000000001,0.7531732891832199,0.0,2,1,0
2016-01-12 02:40:00,0.02803738317757,0.0373831775700934,0.03426791277258562,0.0373831775700934,0.02803738317757,0.10124610591900306,9600,0.5277497477295665,0.5249249249249281,0.2186046511627921,0.2648764113518438,0.3026730703924707,0.3048566559743382,0.21232592807282463,0.2492522432701893,0.8947368421052632,0.675883400506139,0.9335018537243,0.3095238095238092,0.6000000000000001,0.7600717439293583,0.0,2,1,0
2016-01-12 02:50:00,0.02803738317757,0.02803738317757,0.03271028037383172,0.0373831775700934,0.0373831775700934,0.10124610591900306,10200,0.5257315842583261,0.5085585585585588,0.220930232558139,0.2587732682331347,0.2985009460049483,0.3048566559743382,0.21151397423698243,0.2492522432701893,0.8947368421052632,0.675883400506139,0.9315133131108868,0.2976190476190478,0.6000000000000001,0.7655905077262664,0.0,2,1,0
2016-01-12 03:00:00,0.0186915887850467,0.02803738317757,0.031152647975077833,0.0373831775700934,0.02803738317757,0.10072689511941843,10800,0.5240803596000378,0.5015015015015045,0.2232558139534894,0.2648764113518438,0.294813952360161,0.3048566559743382,0.20900494453602508,0.2492522432701893,0.8947368421052632,0.6784140969162994,0.9288843950117968,0.2857142857142857,0.6000000000000001,0.7723509933774835,0.0,3,1,0
2016-01-12 03:10:00,0.0093457943925233,0.0186915887850467,0.02647975077881615,0.02803738317757,0.0373831775700934,0.10020768431983379,11400,0.5277497477295665,0.4894894894894861,0.2259689922480703,0.2648764113518438,0.288992383447339,0.3048566559743382,0.20675306906828836,0.2567298105682949,0.8969298245614038,0.6767269659761924,0.9298955173576005,0.3095238095238092,0.6000000000000001,0.7753863134657821,0.0,3,1,0
2016-01-12 03:20:00,0.0093457943925233,0.0093457943925233,0.021806853582554468,0.02803738317757,0.0373831775700934,0.09916926272066455,12000,0.5302265847169987,0.4765765765765768,0.2286821705426334,0.2648764113518438,0.2868578081793043,0.3048566559743382,0.207723403305181,0.2567298105682949,0.8991228070175433,0.6767269659761924,0.9311762723289514,0.3333333333333335,0.6000000000000001,0.780767108167769,0.0,3,1,0
2016-01-12 03:30:00,0.02803738317757,0.0093457943925233,0.020249221183800566,0.0186915887850467,0.0373831775700934,0.09865005192107991,12600,0.5285753600587104,0.4765765765765768,0.2313953488372107,0.2648764113518438,0.2899141318585359,0.3039544907778667,0.20298335720663788,0.2492522432701893,0.9013157894736842,0.6767269659761924,0.9407987866531852,0.3571428571428571,0.6000000000000001,0.7832505518763784,0.0,3,1,0
2016-01-12 03:40:00,0.0373831775700934,0.02803738317757,0.021806853582554464,0.0093457943925233,0.02803738317757,0.08515057113187949,13200,0.5302265847169987,0.4675675675675677,0.2341085271317915,0.2648764113518438,0.2985009460049483,0.3035034081796309,0.20156448838238594,0.2492522432701893,0.903508771929825,0.6784140969162994,0.9469834850016856,0.3809523809523806,0.6000000000000001,0.7915286975717424,0.0,3,1,0
2016-01-12 03:50:00,0.0373831775700934,0.0373831775700934,0.02336448598130837,0.0093457943925233,0.02803738317757,0.06801661474558665,13800,0.5322447481882389,0.4621621621621623,0.236821705426351,0.2648764113518438,0.300635521272983,0.3035034081796309,0.2023316888571974,0.2492522432701893,0.9057017543859645,0.6784140969162994,0.9483990562858108,0.4047619047619049,0.6000000000000001,0.7945640176600408,0.0,3,1,0
2016-01-12 04:00:00,0.02803738317757,0.0373831775700934,0.024922118380062253,0.02803738317757,0.0186915887850467,0.05036344755970918,14400,0.5360058710210076,0.4504504504504507,0.2395348837209319,0.2557216966737847,0.306457090185805,0.3035034081796309,0.1981014306835825,0.2542372881355932,0.9078947368421052,0.6815071703064953,0.9507583417593528,0.4285714285714285,0.6000000000000001,0.7987030905077233,0.0,4,1,0
2016-01-12 04:10:00,0.0373831775700934,0.02803738317757,0.029595015576323935,0.0373831775700934,0.0093457943925233,0.03374870197300098,15000,0.5372442895147238,0.4444444444444411,0.2406976744186053,0.2557216966737847,0.3101440838305924,0.3035034081796309,0.19855913551230547,0.2567298105682949,0.903508771929825,0.6794451213796989,0.9507583417593528,0.4166666666666663,0.6000000000000001,0.803945916114789,0.0,4,1,0
2016-01-12 04:20:00,0.02803738317757,0.0373831775700934,0.03271028037383172,0.0373831775700934,0.0093457943925233,0.029595015576323918,15600,0.5360058710210076,0.4414414414414416,0.2418604651162823,0.2557216966737847,0.3141221559210209,0.3035034081796309,0.1947054061575783,0.2567298105682949,0.8991228070175433,0.6784140969162994,0.9491068419278736,0.4047619047619049,0.6000000000000001,0.8112582781456954,0.0,4,1,0
2016-01-12 04:30:00,0.02803738317757,0.02803738317757,0.03271028037383172,0.02803738317757,0.02803738317757,0.02907580477673928,16200,0.5341711769562418,0.4348348348348381,0.2430232558139557,0.2557216966737847,0.3162567311890555,0.3035034081796309,0.19234674904126547,0.2567298105682949,0.8947368421052632,0.6784140969162994,0.9476912706437484,0.3928571428571428,0.6000000000000001,0.8167770419426033,0.0,4,1,0
2016-01-12 04:40:00,0.02803738317757,0.02803738317757,0.031152647975077816,0.0373831775700934,0.0373831775700934,0.029075804776739284,16800,0.5376570956792959,0.4285285285285316,0.2441860465116256,0.2557216966737847,0.3162567311890555,0.3035034081796309,0.19360197426255527,0.2567298105682949,0.8903508771929828,0.6815071703064953,0.9453319851702052,0.3809523809523806,0.6000000000000001,0.8227786975717426,0.0,4,1,0
